image_name,xmin,xmax,ymin,ymax,class_id,score
MVPC10_0012_20210113-09_05.png,49,53,72,78,human,0.7030810117721558
MVPC10_0012_20210113-09_05.png,32,46,2,16,human,0.6784365773200989
MVPC10_0006_20210119-03_20.png,2,12,38,46,human,0.885276198387146
MVPC10_0006_20210119-03_20.png,62,70,32,42,human,0.775538444519043
MVPC10_0006_20210119-03_20.png,67,75,52,61,human,0.7718673348426819
MVPC10_0006_20210119-03_20.png,53,61,59,67,human,0.7509106993675232
MVPC10_0006_20210119-03_20.png,70,78,34,42,human,0.5684178471565247
MVPC10_0006_20210119-03_20.png,6,12,11,23,human,0.5282155275344849
MVPC10_0006_20210119-03_20.png,55,62,17,28,human,0.5058424472808838
MVPC10_0006_20210120-08_50.png,55,68,53,66,human,0.5994647145271301
MVPC10_0006_20210120-08_50.png,15,34,4,17,human,0.5502927899360657
MVPC10_0006_20210113-09_50.png,61,73,33,45,human,0.9034422636032104
MVPC10_0006_20210113-09_50.png,55,62,15,24,human,0.8433653116226196
MVPC10_0006_20210113-09_50.png,14,29,5,15,human,0.6022166013717651
MVPC10_0006_20210113-09_50.png,2,12,46,61,human,0.5379035472869873
MVPC10_0014_20210112-09_35.png,29,43,71,77,human,0.6242489814758301
MVPC10_0006_20210112-09_45.png,14,34,3,13,human,0.7683823704719543
MVPC10_0006_20210112-09_45.png,55,66,65,73,human,0.5069478154182434
MVPC10_0002_20210114-02_50.png,11,19,47,55,human,0.697139322757721
MVPC10_0017_20210118-03_00.png,17,30,33,43,human,0.9051491022109985
MVPC10_0017_20210118-03_00.png,38,49,32,43,human,0.859614908695221
MVPC10_0017_20210118-03_00.png,30,40,10,18,human,0.8591315150260925
MVPC10_0017_20210118-03_00.png,14,22,12,20,human,0.8275084495544434
MVPC10_0017_20210118-03_00.png,51,60,10,20,human,0.8154847621917725
MVPC10_0017_20210118-03_00.png,3,11,31,40,human,0.7159799933433533
MVPC10_0017_20210118-03_00.png,3,12,17,24,human,0.5722941160202026
MVPC10_0006_20210112-04_05.png,67,75,19,28,human,0.7502472400665283
MVPC10_0006_20210112-04_05.png,70,77,34,42,human,0.6535322666168213
MVPC10_0006_20210112-04_05.png,56,65,56,66,human,0.5338293313980103
MVPC10_0006_20210112-04_05.png,67,77,51,65,human,0.5017318725585938
MVPC10_0014_20210119-09_20.png,44,53,56,66,human,0.7419463396072388
MVPC10_0014_20210119-09_20.png,9,19,17,28,human,0.5599700808525085
MVPC10_0014_20210119-09_20.png,61,68,16,23,human,0.5366822481155396
MVPC10_0016_20210111-09_30.png,7,17,52,60,human,0.6892367005348206
MVPC10_0014_20210121-02_45.png,9,17,18,27,human,0.5597326755523682
MVPC10_0002_20210121-03_40.png,12,21,47,57,human,0.6760347485542297
MVPC10_0015_20210118-09_05.png,36,46,13,20,human,0.7490100264549255
MVPC10_0006_20210114-02_55.png,3,10,37,44,human,0.8085829019546509
MVPC10_0006_20210114-02_55.png,67,76,17,31,human,0.6857132315635681
MVPC10_0006_20210114-02_55.png,55,68,18,38,human,0.6327455639839172
MVPC10_0006_20210114-02_55.png,57,67,56,67,human,0.5873652696609497
MVPC10_0006_20210114-02_55.png,66,78,51,65,human,0.5809412598609924
MVPC10_0008_20210115-09_40.png,54,66,47,57,human,0.8384125828742981
MVPC10_0008_20210115-09_40.png,60,72,27,38,human,0.5078654885292053
MVPC10_0015_20210120-09_35.png,38,47,8,17,human,0.6052814722061157
MVPC10_0006_20210120-09_05.png,19,33,1,13,human,0.7829439640045166
MVPC10_0006_20210120-09_05.png,6,11,69,78,human,0.7630852460861206
MVPC10_0006_20210120-09_05.png,0,5,49,56,human,0.6636419296264648
MVPC10_0006_20210120-09_05.png,52,63,66,75,human,0.627483069896698
MVPC10_0006_20210120-09_05.png,3,12,60,75,human,0.5324385762214661
MVPC10_0006_20210120-09_05.png,67,79,59,73,human,0.5152254700660706
MVPC10_0015_20210118-02_50.png,58,68,28,39,human,0.8063918352127075
MVPC10_0015_20210118-02_50.png,55,65,12,23,human,0.7114472389221191
MVPC10_0015_20210118-02_50.png,40,48,10,19,human,0.6127603054046631
MVPC10_0015_20210118-02_50.png,40,49,27,38,human,0.6003475189208984
MVPC10_0015_20210118-02_50.png,15,24,12,22,human,0.5207201838493347
MVPC10_0002_20210121-09_10.png,12,21,48,57,human,0.715954065322876
MVPC10_0015_20210121-09_25.png,37,45,10,19,human,0.6084073781967163
MVPC10_0014_20210120-09_20.png,23,35,30,41,human,0.8396788835525513
MVPC10_0014_20210112-09_30.png,29,44,71,78,human,0.6753537654876709
MVPC10_0015_20210118-09_35.png,58,68,28,37,human,0.794719398021698
MVPC10_0015_20210118-09_35.png,47,57,26,39,human,0.6675337553024292
MVPC10_0015_20210118-09_35.png,54,62,14,21,human,0.5641499757766724
MVPC10_0005_20210114-03_40.png,50,68,39,50,human,0.8286039233207703
MVPC10_0005_20210114-03_40.png,56,66,7,17,human,0.7219256162643433
MVPC10_0005_20210114-03_40.png,18,25,56,66,human,0.6643895506858826
MVPC10_0014_20210119-03_45.png,44,55,55,67,human,0.6146177649497986
MVPC10_0015_20210118-03_05.png,40,48,10,19,human,0.7818858027458191
MVPC10_0015_20210118-03_05.png,34,47,27,39,human,0.7413631677627563
MVPC10_0015_20210118-03_05.png,55,65,13,22,human,0.7290067672729492
MVPC10_0015_20210118-03_05.png,13,22,13,22,human,0.5996339321136475
MVPC10_0005_20210111-02_50.png,34,47,43,60,human,0.7317159175872803
MVPC10_0005_20210111-02_50.png,18,26,56,66,human,0.6184844374656677
MVPC10_0002_20210119-02_45.png,6,19,46,57,human,0.7006630301475525
MVPC10_0005_20210114-03_30.png,43,60,34,50,human,0.8607192635536194
MVPC10_0005_20210114-03_30.png,18,26,56,66,human,0.6455146670341492
MVPC10_0005_20210114-03_30.png,39,47,52,60,human,0.5067530274391174
MVPC10_0014_20210115-09_40.png,47,56,56,66,human,0.6693543791770935
MVPC10_0016_20210111-09_25.png,1,16,49,59,human,0.6558708548545837
MVPC10_0015_20210115-02_55.png,9,20,29,41,human,0.6625977158546448
MVPC10_0015_20210115-02_55.png,59,69,13,23,human,0.5959251523017883
MVPC10_0015_20210115-02_55.png,13,23,13,24,human,0.5333724021911621
MVPC10_0006_20210111-03_35.png,67,78,23,38,human,0.7282517552375793
MVPC10_0006_20210111-03_35.png,53,62,61,72,human,0.5976616740226746
MVPC10_0006_20210111-03_35.png,5,12,65,79,human,0.5542548894882202
MVPC10_0006_20210111-03_35.png,55,67,20,39,human,0.5291329622268677
MVPC10_0006_20210111-03_35.png,4,13,48,65,human,0.500293493270874
MVPC10_0006_20210119-09_15.png,66,74,53,61,human,0.743669331073761
MVPC10_0006_20210119-09_15.png,57,66,16,26,human,0.7406854033470154
MVPC10_0014_20210118-10_00.png,48,58,11,20,human,0.7946807742118835
MVPC10_0006_20210114-03_50.png,67,77,17,31,human,0.7275199890136719
MVPC10_0006_20210114-03_50.png,54,63,59,75,human,0.6859437227249146
MVPC10_0006_20210114-03_50.png,6,12,68,80,human,0.5848164558410645
MVPC10_0006_20210114-03_50.png,55,68,19,40,human,0.5600884556770325
MVPC10_0002_20210111-02_45.png,17,24,63,69,human,0.8451122641563416
MVPC10_0002_20210111-02_45.png,23,32,69,77,human,0.6582211256027222
MVPC10_0002_20210111-02_45.png,9,19,48,57,human,0.5885793566703796
MVPC10_0017_20210112-03_00.png,66,75,47,56,human,0.6964848041534424
MVPC10_0017_20210112-03_00.png,16,24,31,40,human,0.6089736819267273
MVPC10_0017_20210112-03_00.png,18,25,12,21,human,0.5319118499755859
MVPC10_0002_20210113-03_10.png,12,21,45,56,human,0.8078093528747559
MVPC10_0002_20210113-03_10.png,19,27,63,70,human,0.7660173773765564
MVPC10_0002_20210113-03_10.png,57,63,1,7,human,0.5933881402015686
MVPC10_0016_20210112-09_25.png,2,7,31,38,human,0.5872097015380859
MVPC10_0016_20210112-09_25.png,8,18,53,62,human,0.5129662752151489
MVPC10_0014_20210120-03_00.png,48,56,12,21,human,0.66281658411026
MVPC10_0014_20210120-03_00.png,45,57,28,41,human,0.6519308686256409
MVPC10_0015_20210115-09_40.png,3,15,50,58,human,0.7003055214881897
MVPC10_0015_20210115-09_40.png,10,19,53,59,human,0.6783580183982849
MVPC10_0015_20210115-09_40.png,30,37,0,7,human,0.6214256882667542
MVPC10_0015_20210115-09_40.png,8,25,60,71,human,0.56290602684021
MVPC10_0007_20210118-09_30.png,26,51,1,16,human,0.8667637705802917
MVPC10_0006_20210120-09_25.png,21,32,2,12,human,0.7153650522232056
MVPC10_0006_20210120-09_25.png,0,4,50,56,human,0.6338413953781128
MVPC10_0006_20210120-09_25.png,51,63,65,75,human,0.605108380317688
MVPC10_0008_20210119-03_55.png,62,72,48,56,human,0.797146201133728
MVPC10_0008_20210119-03_55.png,67,77,44,52,human,0.6213368773460388
MVPC10_0005_20210120-03_15.png,55,66,8,19,human,0.7767205238342285
MVPC10_0005_20210120-03_15.png,36,43,54,60,human,0.6843401193618774
MVPC10_0005_20210120-03_15.png,18,25,56,67,human,0.6072805523872375
MVPC10_0005_20210120-03_15.png,46,53,54,60,human,0.5234085321426392
MVPC10_0005_20210120-03_15.png,33,45,43,55,human,0.513705313205719
MVPC10_0008_20210120-02_55.png,69,77,45,54,human,0.8766269683837891
MVPC10_0008_20210120-02_55.png,26,34,65,73,human,0.5822343826293945
MVPC10_0008_20210120-02_55.png,20,30,54,62,human,0.5678002834320068
MVPC10_0008_20210120-02_55.png,54,66,54,66,human,0.5222455263137817
MVPC10_0007_20210115-09_35.png,25,50,1,15,human,0.8445753455162048
MVPC10_0006_20210114-03_45.png,53,62,59,76,human,0.6235888004302979
MVPC10_0006_20210114-03_45.png,6,12,11,22,human,0.542905867099762
MVPC10_0006_20210114-03_45.png,22,29,2,10,human,0.5325047969818115
MVPC10_0006_20210114-03_45.png,6,12,67,80,human,0.5217311382293701
MVPC10_0006_20210114-03_45.png,53,68,18,40,human,0.5106424689292908
MVPC10_0006_20210114-03_45.png,67,79,53,71,human,0.5015287399291992
MVPC10_0006_20210121-09_15.png,70,77,33,41,human,0.9183899760246277
MVPC10_0006_20210121-09_15.png,21,32,1,12,human,0.5749497413635254
MVPC10_0007_20210115-02_55.png,19,28,54,64,human,0.5363707542419434
MVPC10_0016_20210118-09_40.png,1,14,29,38,human,0.7309823036193848
MVPC10_0016_20210118-09_40.png,6,15,15,25,human,0.5230031609535217
MVPC10_0006_20210115-02_55.png,55,64,15,24,human,0.7705509662628174
MVPC10_0006_20210115-02_55.png,67,76,52,60,human,0.7030205130577087
MVPC10_0006_20210115-02_55.png,15,29,3,12,human,0.6342818737030029
MVPC10_0007_20210111-08_55.png,25,50,1,15,human,0.8562574982643127
MVPC10_0002_20210121-09_35.png,8,17,46,55,human,0.8906656503677368
MVPC10_0002_20210121-09_35.png,67,78,20,32,human,0.5727221965789795
MVPC10_0008_20210112-08_45.png,63,74,15,26,human,0.5442162156105042
MVPC10_0008_20210121-09_15.png,30,37,68,73,human,0.6011497974395752
MVPC10_0014_20210120-02_45.png,57,67,53,64,human,0.5885864496231079
MVPC10_0014_20210120-02_45.png,5,15,31,44,human,0.533875584602356
MVPC10_0006_20210114-09_25.png,59,69,32,43,human,0.8600470423698425
MVPC10_0006_20210114-09_25.png,15,28,5,14,human,0.6331171989440918
MVPC10_0006_20210114-09_25.png,70,77,50,57,human,0.5215250849723816
MVPC10_0005_20210111-03_20.png,62,77,23,34,human,0.9366793632507324
MVPC10_0005_20210111-03_20.png,14,28,36,49,human,0.8299316763877869
MVPC10_0005_20210111-03_20.png,19,26,56,66,human,0.6405115127563477
MVPC10_0005_20210111-03_20.png,38,47,52,60,human,0.5667599439620972
MVPC10_0006_20210112-03_55.png,53,62,64,73,human,0.5487506985664368
MVPC10_0005_20210119-03_05.png,59,76,40,50,human,0.9200034737586975
MVPC10_0005_20210119-03_05.png,60,76,28,36,human,0.8506908416748047
MVPC10_0005_20210119-03_05.png,18,25,56,66,human,0.6111510396003723
MVPC10_0005_20210119-03_05.png,37,44,55,61,human,0.5994707942008972
MVPC10_0006_20210119-03_55.png,67,76,52,61,human,0.7954939603805542
MVPC10_0006_20210119-03_55.png,67,75,19,28,human,0.7932513952255249
MVPC10_0006_20210119-03_55.png,23,29,2,9,human,0.5721602439880371
MVPC10_0006_20210119-03_55.png,55,62,18,28,human,0.5096300840377808
MVPC10_0005_20210113-03_15.png,56,72,41,51,human,0.8849775791168213
MVPC10_0005_20210113-03_15.png,43,58,0,19,human,0.6428743004798889
MVPC10_0005_20210113-03_15.png,18,25,56,66,human,0.6184217929840088
MVPC10_0005_20210113-03_15.png,37,46,53,60,human,0.5706182718276978
MVPC10_0015_20210115-03_00.png,62,70,26,38,human,0.5092647075653076
MVPC10_0006_20210118-02_55.png,67,74,21,29,human,0.8127817511558533
MVPC10_0006_20210118-02_55.png,22,28,3,12,human,0.7248850464820862
MVPC10_0006_20210118-02_55.png,2,12,40,49,human,0.6085494160652161
MVPC10_0006_20210118-02_55.png,56,66,55,67,human,0.5396657586097717
MVPC10_0014_20210121-02_50.png,8,17,17,27,human,0.7089554667472839
MVPC10_0014_20210121-02_50.png,62,68,16,24,human,0.5774734616279602
MVPC10_0014_20210121-02_50.png,59,67,54,63,human,0.5055230855941772
MVPC10_0007_20210108-03_10.png,59,68,48,60,human,0.558120846748352
MVPC10_0014_20210114-02_50.png,43,52,13,23,human,0.6520381569862366
MVPC10_0002_20210121-09_30.png,9,17,46,56,human,0.8707963824272156
MVPC10_0002_20210121-09_30.png,16,25,62,69,human,0.5684592127799988
MVPC10_0002_20210121-09_30.png,66,78,21,32,human,0.5668426156044006
MVPC10_0002_20210121-09_30.png,0,3,44,51,human,0.5207949280738831
MVPC10_0014_20210118-09_25.png,43,54,56,67,human,0.6637834906578064
MVPC10_0014_20210118-09_25.png,59,67,15,23,human,0.5764873623847961
MVPC10_0002_20210119-03_25.png,2,8,46,54,human,0.89490807056427
MVPC10_0002_20210119-03_25.png,10,19,49,58,human,0.5329111814498901
MVPC10_0010_20210108-03_00.png,10,17,54,61,human,0.7374197244644165
MVPC10_0010_20210108-03_00.png,58,69,3,13,human,0.6362230777740479
MVPC10_0005_20210111-02_55.png,28,37,2,17,human,0.8065011501312256
MVPC10_0005_20210111-02_55.png,36,49,44,61,human,0.7381166815757751
MVPC10_0005_20210111-02_55.png,60,73,13,22,human,0.7375519871711731
MVPC10_0005_20210111-02_55.png,0,10,28,38,human,0.7369704842567444
MVPC10_0005_20210111-02_55.png,18,26,56,66,human,0.6555137634277344
MVPC10_0005_20210111-02_55.png,15,26,6,20,human,0.5955818295478821
MVPC10_0006_20210113-09_00.png,61,69,33,43,human,0.7790826559066772
MVPC10_0006_20210113-09_00.png,13,29,3,13,human,0.6492455005645752
MVPC10_0006_20210121-09_00.png,53,61,57,66,human,0.7794339656829834
MVPC10_0006_20210121-09_00.png,15,29,4,16,human,0.6535546779632568
MVPC10_0006_20210120-02_55.png,23,34,9,22,human,0.8878094553947449
MVPC10_0006_20210120-02_55.png,60,70,34,46,human,0.7748222351074219
MVPC10_0006_20210120-02_55.png,58,68,17,27,human,0.7289905548095703
MVPC10_0006_20210120-02_55.png,54,62,56,69,human,0.6316778659820557
MVPC10_0006_20210120-02_55.png,3,10,38,47,human,0.5501413941383362
MVPC10_0008_20210119-09_15.png,2,15,38,47,human,0.8117273449897766
MVPC10_0008_20210119-09_15.png,68,77,45,54,human,0.6973231434822083
MVPC10_0008_20210119-09_15.png,41,48,66,76,human,0.528693675994873
MVPC10_0006_20210114-03_15.png,68,79,22,40,human,0.7282747626304626
MVPC10_0006_20210114-03_15.png,54,64,58,77,human,0.6609553098678589
MVPC10_0006_20210114-03_15.png,54,68,14,39,human,0.6489850878715515
MVPC10_0006_20210114-03_15.png,8,17,9,20,human,0.628054141998291
MVPC10_0006_20210114-03_15.png,6,12,66,80,human,0.5729941725730896
MVPC10_0006_20210114-03_15.png,23,29,2,9,human,0.5387700796127319
MVPC10_0006_20210114-03_15.png,66,79,54,72,human,0.5268635153770447
MVPC10_0008_20210120-02_45.png,56,66,48,58,human,0.7087264060974121
MVPC10_0008_20210120-02_45.png,55,65,56,66,human,0.5399088859558105
MVPC10_0015_20210111-09_20.png,0,6,30,38,human,0.7950487732887268
MVPC10_0015_20210111-09_20.png,36,45,12,21,human,0.7363705635070801
MVPC10_0006_20210112-09_30.png,15,34,3,14,human,0.8088420033454895
MVPC10_0006_20210112-09_30.png,54,66,66,74,human,0.6744658350944519
MVPC10_0006_20210114-09_35.png,65,73,55,62,human,0.891304612159729
MVPC10_0006_20210114-09_35.png,15,27,5,13,human,0.7082104682922363
MVPC10_0006_20210114-09_35.png,49,55,70,77,human,0.6507565379142761
MVPC10_0005_20210112-03_40.png,34,48,43,61,human,0.7888698577880859
MVPC10_0005_20210112-03_40.png,19,26,57,66,human,0.7017506957054138
MVPC10_0006_20210114-09_30.png,59,69,32,44,human,0.9171978235244751
MVPC10_0006_20210114-09_30.png,65,73,54,62,human,0.746573269367218
MVPC10_0006_20210114-09_30.png,15,28,4,15,human,0.6622098088264465
MVPC10_0002_20210121-04_00.png,5,21,54,64,human,0.708288311958313
MVPC10_0002_20210115-03_05.png,10,20,46,57,human,0.8370051383972168
MVPC10_0006_20210114-09_20.png,15,31,4,14,human,0.6978209018707275
MVPC10_0006_20210114-09_20.png,60,69,33,42,human,0.5527986884117126
MVPC10_0006_20210113-09_45.png,62,72,33,44,human,0.9287640452384949
MVPC10_0006_20210113-09_45.png,55,63,16,26,human,0.740413248538971
MVPC10_0006_20210113-09_45.png,14,29,4,15,human,0.5737914443016052
MVPC10_0006_20210114-03_00.png,56,66,16,25,human,0.61981201171875
MVPC10_0002_20210114-03_10.png,25,39,26,39,human,0.8050503134727478
MVPC10_0002_20210114-03_10.png,11,19,48,55,human,0.5782845616340637
MVPC10_0005_20210118-03_00.png,33,42,7,22,human,0.8563233613967896
MVPC10_0005_20210118-03_00.png,51,59,39,48,human,0.7227702736854553
MVPC10_0005_20210118-03_00.png,40,52,51,62,human,0.6706441640853882
MVPC10_0005_20210118-03_00.png,64,72,39,48,human,0.6378810405731201
MVPC10_0005_20210118-03_00.png,12,23,41,51,human,0.6168480515480042
MVPC10_0005_20210118-03_00.png,18,25,57,66,human,0.5239626169204712
MVPC10_0005_20210118-03_00.png,7,20,11,20,human,0.5062686204910278
MVPC10_0006_20210113-03_25.png,11,27,22,37,human,0.8493087291717529
MVPC10_0006_20210113-03_25.png,13,26,51,63,human,0.848069965839386
MVPC10_0006_20210113-03_25.png,5,18,35,47,human,0.8427450060844421
MVPC10_0006_20210113-03_25.png,29,39,21,33,human,0.7144575119018555
MVPC10_0006_20210113-03_25.png,55,66,22,38,human,0.6758167147636414
MVPC10_0006_20210113-03_25.png,67,77,24,38,human,0.5494564771652222
MVPC10_0008_20210119-04_00.png,66,78,44,53,human,0.8489610552787781
MVPC10_0008_20210119-04_00.png,61,71,47,57,human,0.8152449727058411
MVPC10_0008_20210119-04_00.png,52,60,64,72,human,0.8127496838569641
MVPC10_0008_20210119-04_00.png,57,68,18,29,human,0.5139600038528442
MVPC10_0007_20210111-09_30.png,25,50,1,15,human,0.8400902152061462
MVPC10_0006_20210108-02_50.png,59,77,23,43,human,0.7861601114273071
MVPC10_0006_20210108-02_50.png,69,77,34,43,human,0.7539983987808228
MVPC10_0006_20210108-02_50.png,65,75,51,63,human,0.6672059297561646
MVPC10_0006_20210108-02_50.png,50,62,61,73,human,0.628162145614624
MVPC10_0006_20210108-02_50.png,54,62,21,29,human,0.5378933548927307
MVPC10_0006_20210108-02_50.png,4,12,49,63,human,0.5162186026573181
MVPC10_0006_20210118-03_15.png,54,63,57,75,human,0.6870027184486389
MVPC10_0006_20210118-03_15.png,68,78,23,40,human,0.545138955116272
MVPC10_0002_20210118-03_00.png,46,52,73,78,human,0.5579726696014404
MVPC10_0002_20210118-03_00.png,0,9,34,42,human,0.5251162648200989
MVPC10_0002_20210118-03_00.png,4,19,49,63,human,0.5229637026786804
MVPC10_0006_20210120-03_15.png,17,27,5,18,human,0.793026864528656
MVPC10_0006_20210120-03_15.png,60,68,34,42,human,0.6403743624687195
MVPC10_0006_20210120-03_15.png,67,75,52,61,human,0.6003644466400146
MVPC10_0008_20210111-03_10.png,66,78,41,54,human,0.8345001935958862
MVPC10_0008_20210111-03_10.png,21,30,51,62,human,0.7759407162666321
MVPC10_0008_20210111-03_10.png,56,67,18,28,human,0.6556761860847473
MVPC10_0008_20210111-03_10.png,54,64,54,64,human,0.6072232127189636
MVPC10_0015_20210111-09_15.png,37,46,11,19,human,0.6723017692565918
MVPC10_0015_20210111-09_15.png,1,8,30,37,human,0.6426299810409546
MVPC10_0015_20210111-09_15.png,39,47,55,62,human,0.6041116714477539
MVPC10_0005_20210120-02_50.png,41,55,1,17,human,0.8132326006889343
MVPC10_0005_20210120-02_50.png,46,52,54,59,human,0.7445336580276489
MVPC10_0005_20210120-02_50.png,38,44,54,61,human,0.7391645312309265
MVPC10_0005_20210120-02_50.png,18,26,56,66,human,0.645683228969574
MVPC10_0017_20210112-03_10.png,69,76,46,54,human,0.8814137578010559
MVPC10_0017_20210112-03_10.png,61,69,29,37,human,0.8765156269073486
MVPC10_0017_20210112-03_10.png,15,26,30,40,human,0.8078670501708984
MVPC10_0017_20210112-03_10.png,36,44,56,64,human,0.8002625107765198
MVPC10_0017_20210112-03_10.png,51,59,11,19,human,0.7984492778778076
MVPC10_0017_20210112-03_10.png,19,30,52,65,human,0.7453672289848328
MVPC10_0017_20210112-03_10.png,17,25,12,20,human,0.7306879758834839
MVPC10_0017_20210112-03_10.png,55,64,51,60,human,0.7187107801437378
MVPC10_0017_20210112-03_10.png,40,53,26,39,human,0.7137492299079895
MVPC10_0017_20210112-03_10.png,5,14,18,27,human,0.6011998057365417
MVPC10_0007_20210118-09_15.png,26,51,0,16,human,0.8733993172645569
MVPC10_0008_20210121-09_20.png,68,75,45,54,human,0.8222838044166565
MVPC10_0008_20210121-09_20.png,20,29,51,60,human,0.6122648119926453
MVPC10_0002_20210121-03_45.png,6,25,51,66,human,0.7886831760406494
MVPC10_0005_20210119-09_25.png,43,54,11,28,human,0.7915627360343933
MVPC10_0005_20210119-09_25.png,37,44,55,61,human,0.5234406590461731
MVPC10_0006_20210114-03_35.png,67,77,16,32,human,0.6416387557983398
MVPC10_0006_20210114-03_35.png,67,75,50,63,human,0.631637454032898
MVPC10_0006_20210114-03_35.png,22,29,2,10,human,0.5518356561660767
MVPC10_0006_20210114-03_35.png,6,12,67,80,human,0.5365480780601501
MVPC10_0006_20210114-03_35.png,53,62,58,72,human,0.5180985331535339
MVPC10_0006_20210114-03_35.png,55,67,19,40,human,0.5005578994750977
MVPC10_0015_20210118-03_00.png,55,64,10,21,human,0.614268958568573
MVPC10_0015_20210118-03_00.png,39,48,10,19,human,0.6015342473983765
MVPC10_0012_20210118-01_50.png,21,31,9,23,human,0.7919336557388306
MVPC10_0012_20210118-01_50.png,49,53,72,78,human,0.7239130139350891
MVPC10_0012_20210118-01_50.png,33,40,72,77,human,0.6071717143058777
MVPC10_0015_20210113-03_10.png,40,48,53,65,human,0.5668931603431702
MVPC10_0017_20210118-03_05.png,39,52,29,42,human,0.8362715244293213
MVPC10_0017_20210118-03_05.png,17,29,28,42,human,0.8304300904273987
MVPC10_0017_20210118-03_05.png,55,64,50,61,human,0.7889392375946045
MVPC10_0017_20210118-03_05.png,3,13,32,40,human,0.7887457013130188
MVPC10_0017_20210118-03_05.png,15,24,50,62,human,0.76067054271698
MVPC10_0017_20210118-03_05.png,69,77,20,29,human,0.7582558989524841
MVPC10_0017_20210118-03_05.png,57,67,30,42,human,0.753637969493866
MVPC10_0017_20210118-03_05.png,13,22,13,21,human,0.7526837587356567
MVPC10_0017_20210118-03_05.png,53,62,12,21,human,0.7088005542755127
MVPC10_0017_20210118-03_05.png,36,48,52,63,human,0.6770144701004028
MVPC10_0017_20210118-03_05.png,1,13,48,58,human,0.6719228625297546
MVPC10_0017_20210118-03_05.png,32,41,10,20,human,0.6430427432060242
MVPC10_0017_20210118-03_05.png,74,78,31,38,human,0.6008940935134888
MVPC10_0017_20210118-03_05.png,2,11,18,26,human,0.5978385806083679
MVPC10_0005_20210118-03_10.png,55,72,42,51,human,0.8851754665374756
MVPC10_0005_20210118-03_10.png,26,37,37,50,human,0.7453664541244507
MVPC10_0005_20210118-03_10.png,38,53,42,58,human,0.6977718472480774
MVPC10_0005_20210118-03_10.png,13,25,39,51,human,0.6019165515899658
MVPC10_0005_20210118-03_10.png,18,26,55,66,human,0.5689820647239685
MVPC10_0005_20210118-03_10.png,68,79,37,45,human,0.5252227187156677
MVPC10_0006_20210119-03_45.png,67,77,50,63,human,0.6706744432449341
MVPC10_0008_20210113-03_15.png,22,30,49,59,human,0.7755227088928223
MVPC10_0008_20210113-03_15.png,69,76,45,54,human,0.7566523551940918
MVPC10_0008_20210113-03_15.png,57,67,18,28,human,0.5904800295829773
MVPC10_0014_20210120-03_40.png,23,33,11,24,human,0.5065635442733765
MVPC10_0014_20210121-03_15.png,22,33,29,42,human,0.7962877750396729
MVPC10_0014_20210121-03_15.png,48,60,26,40,human,0.7349994778633118
MVPC10_0014_20210121-03_15.png,6,19,48,58,human,0.5993649959564209
MVPC10_0014_20210121-03_15.png,64,72,16,25,human,0.5226719975471497
MVPC10_0014_20210111-03_05.png,28,40,28,41,human,0.7773958444595337
MVPC10_0014_20210111-03_05.png,47,58,28,41,human,0.6569744348526001
MVPC10_0014_20210111-03_05.png,27,37,14,24,human,0.5578129887580872
MVPC10_0014_20210111-03_05.png,46,54,10,20,human,0.5097411274909973
MVPC10_0006_20210114-09_15.png,57,77,41,51,human,0.8161399364471436
MVPC10_0006_20210114-09_15.png,56,63,59,67,human,0.5967990756034851
MVPC10_0006_20210114-09_15.png,15,28,5,14,human,0.5748523473739624
MVPC10_0006_20210114-09_15.png,55,63,64,72,human,0.5210018754005432
MVPC10_0006_20210121-09_25.png,21,33,2,13,human,0.745158851146698
MVPC10_0006_20210121-09_25.png,6,11,68,80,human,0.6117408275604248
MVPC10_0006_20210121-09_25.png,0,5,47,56,human,0.5376192927360535
MVPC10_0006_20210114-03_05.png,56,66,16,26,human,0.7200889587402344
MVPC10_0006_20210114-03_05.png,66,73,52,61,human,0.6662514209747314
MVPC10_0006_20210114-03_05.png,69,77,33,41,human,0.6639648675918579
MVPC10_0006_20210114-03_05.png,57,68,34,44,human,0.5916450023651123
MVPC10_0002_20210121-03_20.png,3,18,45,56,human,0.8410823345184326
MVPC10_0005_20210118-02_55.png,62,74,39,50,human,0.8322815895080566
MVPC10_0005_20210118-02_55.png,59,66,8,14,human,0.6242126822471619
MVPC10_0005_20210118-02_55.png,45,53,54,61,human,0.5548008680343628
MVPC10_0005_20210118-02_55.png,37,44,55,61,human,0.5334987640380859
MVPC10_0005_20210118-02_55.png,18,25,57,66,human,0.5106410384178162
MVPC10_0007_20210115-09_40.png,25,50,1,15,human,0.846530556678772
MVPC10_0010_20210108-02_55.png,61,69,48,56,human,0.8537524342536926
MVPC10_0010_20210108-02_55.png,5,17,53,62,human,0.7130034565925598
MVPC10_0008_20210108-02_55.png,68,75,46,55,human,0.6999165415763855
MVPC10_0008_20210108-02_55.png,55,67,18,28,human,0.5850973129272461
MVPC10_0008_20210108-02_55.png,54,66,56,65,human,0.5126829147338867
MVPC10_0008_20210108-02_55.png,30,39,63,72,human,0.5036316514015198
MVPC10_0007_20210115-09_25.png,25,51,1,15,human,0.84876948595047
MVPC10_0012_20210112-01_45.png,35,47,6,21,human,0.8897812962532043
MVPC10_0012_20210112-01_45.png,48,53,72,78,human,0.8446840643882751
